Drug1,Drug2,cell,drug1_db,drug2_db,synergy,sideeffect,synergistic
MEGESTROL ACETATE,SORAFENIB,53,219,142,1.93,0,1
MEGESTROL ACETATE,SORAFENIB,70,219,142,-0.06,0,0
MEGESTROL ACETATE,SORAFENIB,37,219,142,-4.71,0,0
MEGESTROL ACETATE,SORAFENIB,50,219,142,12.71,0,1
MEGESTROL ACETATE,SORAFENIB,19,219,142,2.61,0,1
MEGESTROL ACETATE,SORAFENIB,25,219,142,0.21,0,1
MEGESTROL ACETATE,SORAFENIB,17,219,142,-3.47,0,0
MEGESTROL ACETATE,SORAFENIB,21,219,142,-5.9,0,0
MEGESTROL ACETATE,SORAFENIB,54,219,142,6.23,0,1
MEGESTROL ACETATE,SORAFENIB,20,219,142,3.04,0,1
TENIPOSIDE,CYTARABINE HYDROCHLORIDE,18,589,474,-8.54,0,0
TENIPOSIDE,CYTARABINE HYDROCHLORIDE,46,589,474,-4.31,0,0
TENIPOSIDE,CYTARABINE HYDROCHLORIDE,12,589,474,2.98,0,1
TENIPOSIDE,CYTARABINE HYDROCHLORIDE,16,589,474,-2.4,0,0
TENIPOSIDE,CYTARABINE HYDROCHLORIDE,39,589,474,-1.14,0,0
TENIPOSIDE,CYTARABINE HYDROCHLORIDE,41,589,474,-1.2,0,0
TENIPOSIDE,CYTARABINE HYDROCHLORIDE,60,589,474,-0.74,0,0
TENIPOSIDE,CYTARABINE HYDROCHLORIDE,32,589,474,-5.59,0,0
TENIPOSIDE,CYTARABINE HYDROCHLORIDE,29,589,474,2.96,0,1
TENIPOSIDE,CYTARABINE HYDROCHLORIDE,5,589,474,-7.21,0,0
TENIPOSIDE,CYTARABINE HYDROCHLORIDE,45,589,474,1.11,0,1
TENIPOSIDE,CYTARABINE HYDROCHLORIDE,33,589,474,6.95,0,1
TENIPOSIDE,CYTARABINE HYDROCHLORIDE,63,589,474,1.57,0,1
TENIPOSIDE,CYTARABINE HYDROCHLORIDE,30,589,474,0.6,0,1
TENIPOSIDE,CYTARABINE HYDROCHLORIDE,31,589,474,0.19,0,1
TENIPOSIDE,CYTARABINE HYDROCHLORIDE,73,589,474,9.16,0,1
TENIPOSIDE,CYTARABINE HYDROCHLORIDE,57,589,474,0.43,0,1
TENIPOSIDE,CYTARABINE HYDROCHLORIDE,38,589,474,-4.44,0,0
TENIPOSIDE,CYTARABINE HYDROCHLORIDE,8,589,474,-0.14,0,0
TENIPOSIDE,CYTARABINE HYDROCHLORIDE,36,589,474,-11.22,0,0
TENIPOSIDE,CYTARABINE HYDROCHLORIDE,42,589,474,0.1,0,1
TENIPOSIDE,CYTARABINE HYDROCHLORIDE,52,589,474,1.08,0,1
TENIPOSIDE,CYTARABINE HYDROCHLORIDE,71,589,474,0.41,0,1
TENIPOSIDE,CYTARABINE HYDROCHLORIDE,55,589,474,2.07,0,1
TENIPOSIDE,CYTARABINE HYDROCHLORIDE,25,589,474,3.53,0,1
TENIPOSIDE,CYTARABINE HYDROCHLORIDE,19,589,474,-0.37,0,0
TENIPOSIDE,CYTARABINE HYDROCHLORIDE,17,589,474,-4.93,0,0
TENIPOSIDE,CYTARABINE HYDROCHLORIDE,54,589,474,-11.23,0,0
TENIPOSIDE,CYTARABINE HYDROCHLORIDE,20,589,474,-12.05,0,0
TENIPOSIDE,CYTARABINE HYDROCHLORIDE,4,589,474,-4.28,1,0
TENIPOSIDE,CYTARABINE HYDROCHLORIDE,21,589,474,0.86,1,1
TENIPOSIDE,CYTARABINE HYDROCHLORIDE,48,589,474,-2.47,1,0
TENIPOSIDE,CYTARABINE HYDROCHLORIDE,13,589,474,4.37,1,1
TENIPOSIDE,CYTARABINE HYDROCHLORIDE,61,589,474,-2.04,0,0
TENIPOSIDE,CYTARABINE HYDROCHLORIDE,3,589,474,-6.79,0,0
TENIPOSIDE,CYTARABINE HYDROCHLORIDE,14,589,474,-3.45,0,0
TENIPOSIDE,CYTARABINE HYDROCHLORIDE,37,589,474,-9.12,0,0
TENIPOSIDE,CYTARABINE HYDROCHLORIDE,50,589,474,-8.18,0,0
TENIPOSIDE,CYTARABINE HYDROCHLORIDE,35,589,474,0.14,1,1
TENIPOSIDE,CYTARABINE HYDROCHLORIDE,70,589,474,1.59,0,1
TENIPOSIDE,CYTARABINE HYDROCHLORIDE,53,589,474,-2.7,1,0
LOMUSTINE,CRIZOTINIB,63,566,476,-5.26,1,0
LOMUSTINE,CRIZOTINIB,45,566,476,-4.95,0,0
LOMUSTINE,CRIZOTINIB,33,566,476,-1.19,1,0
LOMUSTINE,CRIZOTINIB,29,566,476,5.99,1,1
LOMUSTINE,CRIZOTINIB,5,566,476,-2.07,1,0
LOMUSTINE,CRIZOTINIB,60,566,476,-11.68,1,0
LOMUSTINE,CRIZOTINIB,32,566,476,-6.25,1,0
LOMUSTINE,CRIZOTINIB,41,566,476,7.82,1,1
LOMUSTINE,CRIZOTINIB,39,566,476,1.56,1,1
LOMUSTINE,CRIZOTINIB,66,566,476,5.59,0,1
LOMUSTINE,CRIZOTINIB,12,566,476,-1.66,1,0
LOMUSTINE,CRIZOTINIB,16,566,476,-0.66,0,0
LOMUSTINE,CRIZOTINIB,18,566,476,-2.45,0,0
LOMUSTINE,CRIZOTINIB,46,566,476,5.26,0,1
LOMUSTINE,CRIZOTINIB,55,566,476,-0.96,1,0
LOMUSTINE,CRIZOTINIB,71,566,476,-9.2,0,0
LOMUSTINE,CRIZOTINIB,42,566,476,-8.54,1,0
LOMUSTINE,CRIZOTINIB,52,566,476,-6.98,1,0
LOMUSTINE,CRIZOTINIB,8,566,476,-9.07,0,0
LOMUSTINE,CRIZOTINIB,36,566,476,-4.65,1,0
LOMUSTINE,CRIZOTINIB,57,566,476,-5.16,1,0
LOMUSTINE,CRIZOTINIB,38,566,476,-7.82,1,0
LOMUSTINE,CRIZOTINIB,31,566,476,-4.61,1,0
LOMUSTINE,CRIZOTINIB,73,566,476,3.31,0,1
LOMUSTINE,CRIZOTINIB,30,566,476,-1.42,0,0
LOMUSTINE,CRIZOTINIB,21,566,476,-11.04,1,0
LOMUSTINE,CRIZOTINIB,4,566,476,-5.72,0,0
LOMUSTINE,CRIZOTINIB,20,566,476,-1.82,0,0
LOMUSTINE,CRIZOTINIB,54,566,476,2.8,0,1
LOMUSTINE,CRIZOTINIB,17,566,476,-2.54,1,0
LOMUSTINE,CRIZOTINIB,25,566,476,-2.93,0,0
LOMUSTINE,CRIZOTINIB,19,566,476,-3.05,1,0
LOMUSTINE,CRIZOTINIB,70,566,476,-8.44,0,0
LOMUSTINE,CRIZOTINIB,53,566,476,-1.09,1,0
LOMUSTINE,CRIZOTINIB,35,566,476,-6.45,1,0
LOMUSTINE,CRIZOTINIB,50,566,476,-2.63,1,0
LOMUSTINE,CRIZOTINIB,37,566,476,-3.14,1,0
LOMUSTINE,CRIZOTINIB,3,566,476,-5.51,1,0
LOMUSTINE,CRIZOTINIB,14,566,476,-8.33,0,0
LOMUSTINE,CRIZOTINIB,61,566,476,0.1,0,1
LOMUSTINE,CRIZOTINIB,48,566,476,-6.63,1,0
LOMUSTINE,CRIZOTINIB,13,566,476,-1.97,0,0
LOMUSTINE,SORAFENIB,73,566,142,5.21,0,1
LOMUSTINE,SORAFENIB,31,566,142,0.19,1,1
LOMUSTINE,SORAFENIB,30,566,142,-2.66,1,0
LOMUSTINE,SORAFENIB,38,566,142,-12.18,1,0
LOMUSTINE,SORAFENIB,57,566,142,0.35,0,1
LOMUSTINE,SORAFENIB,52,566,142,-7.12,1,0
LOMUSTINE,SORAFENIB,42,566,142,-2.33,1,0
LOMUSTINE,SORAFENIB,36,566,142,-6.37,0,0
LOMUSTINE,SORAFENIB,8,566,142,-10.06,0,0
LOMUSTINE,SORAFENIB,55,566,142,0.64,0,1
LOMUSTINE,SORAFENIB,71,566,142,-2.53,1,0
LOMUSTINE,SORAFENIB,16,566,142,-5.8,1,0
LOMUSTINE,SORAFENIB,12,566,142,1.21,0,1
LOMUSTINE,SORAFENIB,46,566,142,-6.07,0,0
LOMUSTINE,SORAFENIB,18,566,142,-2.77,1,0
LOMUSTINE,SORAFENIB,41,566,142,2.6,0,1
LOMUSTINE,SORAFENIB,66,566,142,-2.01,1,0
LOMUSTINE,SORAFENIB,39,566,142,2.27,0,1
LOMUSTINE,SORAFENIB,5,566,142,-6.82,0,0
LOMUSTINE,SORAFENIB,29,566,142,2.07,0,1
LOMUSTINE,SORAFENIB,32,566,142,-5.02,0,0
LOMUSTINE,SORAFENIB,60,566,142,-1.94,1,0
LOMUSTINE,SORAFENIB,63,566,142,-1.06,0,0
LOMUSTINE,SORAFENIB,33,566,142,4.58,0,1
LOMUSTINE,SORAFENIB,45,566,142,-4.46,0,0
LOMUSTINE,SORAFENIB,61,566,142,-4.05,0,0
LOMUSTINE,SORAFENIB,13,566,142,-2.73,0,0
LOMUSTINE,SORAFENIB,48,566,142,-4.05,1,0
LOMUSTINE,SORAFENIB,14,566,142,1.2,0,1
LOMUSTINE,SORAFENIB,3,566,142,-9.55,1,0
LOMUSTINE,SORAFENIB,50,566,142,6.9,1,1
LOMUSTINE,SORAFENIB,37,566,142,-8.63,1,0
LOMUSTINE,SORAFENIB,53,566,142,-0.27,0,0
LOMUSTINE,SORAFENIB,70,566,142,-6.46,0,0
LOMUSTINE,SORAFENIB,35,566,142,-8.15,1,0
LOMUSTINE,SORAFENIB,17,566,142,-8.03,0,0
LOMUSTINE,SORAFENIB,19,566,142,-9.0,0,0
LOMUSTINE,SORAFENIB,25,566,142,-9.17,0,0
LOMUSTINE,SORAFENIB,20,566,142,2.94,0,1
LOMUSTINE,SORAFENIB,54,566,142,2.82,1,1
LOMUSTINE,SORAFENIB,21,566,142,-15.13,1,0
LOMUSTINE,SORAFENIB,4,566,142,-9.08,1,0
RUXOLITINIB,FLUDARABINE BASE,50,323,107,-4.54,0,0
RUXOLITINIB,FLUDARABINE BASE,37,323,107,-2.77,0,0
RUXOLITINIB,FLUDARABINE BASE,53,323,107,1.9,1,1
RUXOLITINIB,FLUDARABINE BASE,70,323,107,-0.23,1,0
RUXOLITINIB,FLUDARABINE BASE,35,323,107,-1.72,1,0
RUXOLITINIB,FLUDARABINE BASE,61,323,107,-0.18,0,0
RUXOLITINIB,FLUDARABINE BASE,13,323,107,2.55,0,1
RUXOLITINIB,FLUDARABINE BASE,48,323,107,0.61,1,1
RUXOLITINIB,FLUDARABINE BASE,14,323,107,4.21,1,1
RUXOLITINIB,FLUDARABINE BASE,3,323,107,-7.07,1,0
RUXOLITINIB,FLUDARABINE BASE,20,323,107,-2.17,0,0
RUXOLITINIB,FLUDARABINE BASE,54,323,107,6.57,1,1
RUXOLITINIB,FLUDARABINE BASE,21,323,107,-3.08,1,0
RUXOLITINIB,FLUDARABINE BASE,4,323,107,-0.31,1,0
RUXOLITINIB,FLUDARABINE BASE,17,323,107,-1.13,1,0
RUXOLITINIB,FLUDARABINE BASE,19,323,107,-4.28,1,0
RUXOLITINIB,FLUDARABINE BASE,25,323,107,2.36,1,1
RUXOLITINIB,FLUDARABINE BASE,52,323,107,-2.08,0,0
RUXOLITINIB,FLUDARABINE BASE,42,323,107,-3.34,0,0
RUXOLITINIB,FLUDARABINE BASE,36,323,107,0.6,1,1
RUXOLITINIB,FLUDARABINE BASE,8,323,107,0.07,0,1
RUXOLITINIB,FLUDARABINE BASE,55,323,107,-4.32,0,0
RUXOLITINIB,FLUDARABINE BASE,71,323,107,-5.2,0,0
RUXOLITINIB,FLUDARABINE BASE,73,323,107,-11.65,0,0
RUXOLITINIB,FLUDARABINE BASE,31,323,107,-2.31,1,0
RUXOLITINIB,FLUDARABINE BASE,30,323,107,0.59,0,1
RUXOLITINIB,FLUDARABINE BASE,38,323,107,-2.35,0,0
RUXOLITINIB,FLUDARABINE BASE,57,323,107,3.72,1,1
RUXOLITINIB,FLUDARABINE BASE,5,323,107,-1.1,0,0
RUXOLITINIB,FLUDARABINE BASE,29,323,107,-0.37,0,0
RUXOLITINIB,FLUDARABINE BASE,32,323,107,-0.02,0,0
RUXOLITINIB,FLUDARABINE BASE,60,323,107,-0.58,0,0
RUXOLITINIB,FLUDARABINE BASE,63,323,107,-4.89,1,0
RUXOLITINIB,FLUDARABINE BASE,33,323,107,-2.31,1,0
RUXOLITINIB,FLUDARABINE BASE,45,323,107,1.01,0,1
RUXOLITINIB,FLUDARABINE BASE,16,323,107,0.63,1,1
RUXOLITINIB,FLUDARABINE BASE,12,323,107,-0.45,0,0
RUXOLITINIB,FLUDARABINE BASE,46,323,107,6.55,0,1
RUXOLITINIB,FLUDARABINE BASE,18,323,107,-1.69,0,0
RUXOLITINIB,FLUDARABINE BASE,41,323,107,-1.09,1,0
RUXOLITINIB,FLUDARABINE BASE,66,323,107,1.07,0,1
RUXOLITINIB,FLUDARABINE BASE,39,323,107,-4.07,0,0
DAUNORUBICIN HYDROCHLORIDE,CRIZOTINIB,60,65,476,-6.83,0,0
DAUNORUBICIN HYDROCHLORIDE,CRIZOTINIB,32,65,476,-5.53,1,0
DAUNORUBICIN HYDROCHLORIDE,CRIZOTINIB,29,65,476,-6.88,1,0
DAUNORUBICIN HYDROCHLORIDE,CRIZOTINIB,5,65,476,-3.73,1,0
DAUNORUBICIN HYDROCHLORIDE,CRIZOTINIB,45,65,476,-9.7,1,0
DAUNORUBICIN HYDROCHLORIDE,CRIZOTINIB,33,65,476,0.47,1,1
DAUNORUBICIN HYDROCHLORIDE,CRIZOTINIB,63,65,476,-4.48,1,0
DAUNORUBICIN HYDROCHLORIDE,CRIZOTINIB,18,65,476,-5.24,0,0
DAUNORUBICIN HYDROCHLORIDE,CRIZOTINIB,46,65,476,8.58,0,1
DAUNORUBICIN HYDROCHLORIDE,CRIZOTINIB,12,65,476,-1.08,1,0
DAUNORUBICIN HYDROCHLORIDE,CRIZOTINIB,16,65,476,-1.26,0,0
DAUNORUBICIN HYDROCHLORIDE,CRIZOTINIB,39,65,476,-6.63,1,0
DAUNORUBICIN HYDROCHLORIDE,CRIZOTINIB,41,65,476,-2.44,1,0
DAUNORUBICIN HYDROCHLORIDE,CRIZOTINIB,8,65,476,-7.2,1,0
DAUNORUBICIN HYDROCHLORIDE,CRIZOTINIB,36,65,476,-6.48,1,0
DAUNORUBICIN HYDROCHLORIDE,CRIZOTINIB,42,65,476,-4.08,0,0
DAUNORUBICIN HYDROCHLORIDE,CRIZOTINIB,52,65,476,2.47,0,1
DAUNORUBICIN HYDROCHLORIDE,CRIZOTINIB,71,65,476,-3.81,1,0
DAUNORUBICIN HYDROCHLORIDE,CRIZOTINIB,55,65,476,-3.06,0,0
DAUNORUBICIN HYDROCHLORIDE,CRIZOTINIB,30,65,476,5.19,0,1
DAUNORUBICIN HYDROCHLORIDE,CRIZOTINIB,31,65,476,-1.93,1,0
DAUNORUBICIN HYDROCHLORIDE,CRIZOTINIB,73,65,476,-1.64,0,0
DAUNORUBICIN HYDROCHLORIDE,CRIZOTINIB,57,65,476,-5.72,0,0
DAUNORUBICIN HYDROCHLORIDE,CRIZOTINIB,38,65,476,-7.27,0,0
DAUNORUBICIN HYDROCHLORIDE,CRIZOTINIB,54,65,476,-1.99,1,0
DAUNORUBICIN HYDROCHLORIDE,CRIZOTINIB,20,65,476,-6.37,1,0
DAUNORUBICIN HYDROCHLORIDE,CRIZOTINIB,4,65,476,-3.9,0,0
DAUNORUBICIN HYDROCHLORIDE,CRIZOTINIB,21,65,476,-8.58,1,0
DAUNORUBICIN HYDROCHLORIDE,CRIZOTINIB,25,65,476,-2.97,1,0
DAUNORUBICIN HYDROCHLORIDE,CRIZOTINIB,19,65,476,-6.3,1,0
DAUNORUBICIN HYDROCHLORIDE,CRIZOTINIB,17,65,476,-3.67,1,0
DAUNORUBICIN HYDROCHLORIDE,CRIZOTINIB,37,65,476,-4.64,1,0
DAUNORUBICIN HYDROCHLORIDE,CRIZOTINIB,50,65,476,-8.33,1,0
DAUNORUBICIN HYDROCHLORIDE,CRIZOTINIB,35,65,476,-4.54,1,0
DAUNORUBICIN HYDROCHLORIDE,CRIZOTINIB,70,65,476,-3.03,1,0
DAUNORUBICIN HYDROCHLORIDE,CRIZOTINIB,53,65,476,-0.78,1,0
DAUNORUBICIN HYDROCHLORIDE,CRIZOTINIB,48,65,476,-6.63,1,0
DAUNORUBICIN HYDROCHLORIDE,CRIZOTINIB,13,65,476,-4.74,1,0
DAUNORUBICIN HYDROCHLORIDE,CRIZOTINIB,61,65,476,-4.66,1,0
DAUNORUBICIN HYDROCHLORIDE,CRIZOTINIB,3,65,476,-6.07,1,0
DAUNORUBICIN HYDROCHLORIDE,CRIZOTINIB,14,65,476,-6.28,1,0
CRIZOTINIB,FLUDARABINE BASE,14,476,107,-2.01,1,0
CRIZOTINIB,FLUDARABINE BASE,3,476,107,-5.33,1,0
CRIZOTINIB,FLUDARABINE BASE,13,476,107,0.77,1,1
CRIZOTINIB,FLUDARABINE BASE,48,476,107,-0.22,1,0
CRIZOTINIB,FLUDARABINE BASE,61,476,107,-0.15,1,0
CRIZOTINIB,FLUDARABINE BASE,35,476,107,-2.33,1,0
CRIZOTINIB,FLUDARABINE BASE,53,476,107,0.55,1,1
CRIZOTINIB,FLUDARABINE BASE,70,476,107,-0.14,1,0
CRIZOTINIB,FLUDARABINE BASE,37,476,107,-2.65,1,0
CRIZOTINIB,FLUDARABINE BASE,50,476,107,-6.72,1,0
CRIZOTINIB,FLUDARABINE BASE,19,476,107,-3.63,1,0
CRIZOTINIB,FLUDARABINE BASE,25,476,107,2.14,1,1
CRIZOTINIB,FLUDARABINE BASE,17,476,107,-0.84,1,0
CRIZOTINIB,FLUDARABINE BASE,4,476,107,-3.32,1,0
CRIZOTINIB,FLUDARABINE BASE,21,476,107,-8.68,1,0
CRIZOTINIB,FLUDARABINE BASE,54,476,107,0.62,1,1
CRIZOTINIB,FLUDARABINE BASE,20,476,107,-3.8,1,0
CRIZOTINIB,FLUDARABINE BASE,38,476,107,-0.28,1,0
CRIZOTINIB,FLUDARABINE BASE,57,476,107,-0.69,1,0
CRIZOTINIB,FLUDARABINE BASE,30,476,107,0.56,1,1
CRIZOTINIB,FLUDARABINE BASE,73,476,107,-5.45,1,0
CRIZOTINIB,FLUDARABINE BASE,31,476,107,-8.11,1,0
CRIZOTINIB,FLUDARABINE BASE,71,476,107,-9.18,1,0
CRIZOTINIB,FLUDARABINE BASE,55,476,107,-1.3,1,0
CRIZOTINIB,FLUDARABINE BASE,36,476,107,-1.23,1,0
CRIZOTINIB,FLUDARABINE BASE,8,476,107,0.63,0,1
CRIZOTINIB,FLUDARABINE BASE,52,476,107,-2.79,0,0
CRIZOTINIB,FLUDARABINE BASE,42,476,107,-5.09,0,0
CRIZOTINIB,FLUDARABINE BASE,66,476,107,3.88,0,1
CRIZOTINIB,FLUDARABINE BASE,39,476,107,-12.85,0,0
CRIZOTINIB,FLUDARABINE BASE,41,476,107,-3.85,0,0
CRIZOTINIB,FLUDARABINE BASE,46,476,107,2.5,0,1
CRIZOTINIB,FLUDARABINE BASE,18,476,107,0.64,0,1
CRIZOTINIB,FLUDARABINE BASE,16,476,107,1.05,0,1
CRIZOTINIB,FLUDARABINE BASE,12,476,107,-0.87,0,0
CRIZOTINIB,FLUDARABINE BASE,33,476,107,-1.1,0,0
CRIZOTINIB,FLUDARABINE BASE,45,476,107,2.03,0,1
CRIZOTINIB,FLUDARABINE BASE,63,476,107,-6.4,0,0
CRIZOTINIB,FLUDARABINE BASE,32,476,107,-1.51,0,0
CRIZOTINIB,FLUDARABINE BASE,60,476,107,-0.41,0,0
CRIZOTINIB,FLUDARABINE BASE,5,476,107,-2.63,0,0
CRIZOTINIB,FLUDARABINE BASE,29,476,107,-0.91,0,0
VISMODEGIB,FLUDARABINE BASE,25,681,107,2.72,0,1
VISMODEGIB,FLUDARABINE BASE,19,681,107,-4.61,0,0
VISMODEGIB,FLUDARABINE BASE,17,681,107,5.82,0,1
VISMODEGIB,FLUDARABINE BASE,4,681,107,-0.79,0,0
VISMODEGIB,FLUDARABINE BASE,21,681,107,-5.8,0,0
VISMODEGIB,FLUDARABINE BASE,54,681,107,0.23,0,1
VISMODEGIB,FLUDARABINE BASE,20,681,107,-2.04,0,0
VISMODEGIB,FLUDARABINE BASE,3,681,107,-6.04,0,0
VISMODEGIB,FLUDARABINE BASE,14,681,107,-0.74,0,0
VISMODEGIB,FLUDARABINE BASE,48,681,107,-1.77,0,0
VISMODEGIB,FLUDARABINE BASE,13,681,107,3.02,0,1
VISMODEGIB,FLUDARABINE BASE,61,681,107,-2.42,0,0
VISMODEGIB,FLUDARABINE BASE,35,681,107,0.62,0,1
VISMODEGIB,FLUDARABINE BASE,70,681,107,-1.34,0,0
VISMODEGIB,FLUDARABINE BASE,53,681,107,1.47,0,1
VISMODEGIB,FLUDARABINE BASE,37,681,107,-2.7,0,0
VISMODEGIB,FLUDARABINE BASE,50,681,107,-5.7,0,0
VISMODEGIB,FLUDARABINE BASE,39,681,107,-3.27,0,0
VISMODEGIB,FLUDARABINE BASE,66,681,107,3.06,0,1
VISMODEGIB,FLUDARABINE BASE,41,681,107,-1.02,0,0
VISMODEGIB,FLUDARABINE BASE,18,681,107,-1.54,0,0
VISMODEGIB,FLUDARABINE BASE,46,681,107,1.21,0,1
VISMODEGIB,FLUDARABINE BASE,12,681,107,-1.41,0,0
VISMODEGIB,FLUDARABINE BASE,16,681,107,-0.86,0,0
VISMODEGIB,FLUDARABINE BASE,45,681,107,0.93,0,1
VISMODEGIB,FLUDARABINE BASE,33,681,107,-2.31,0,0
VISMODEGIB,FLUDARABINE BASE,63,681,107,-2.98,0,0
VISMODEGIB,FLUDARABINE BASE,60,681,107,-2.32,0,0
VISMODEGIB,FLUDARABINE BASE,32,681,107,-9.37,0,0
VISMODEGIB,FLUDARABINE BASE,29,681,107,26.79,0,1
VISMODEGIB,FLUDARABINE BASE,5,681,107,-2.05,0,0
VISMODEGIB,FLUDARABINE BASE,57,681,107,0.27,0,1
VISMODEGIB,FLUDARABINE BASE,38,681,107,0.03,0,1
VISMODEGIB,FLUDARABINE BASE,30,681,107,-2.31,0,0
VISMODEGIB,FLUDARABINE BASE,31,681,107,-3.38,0,0
VISMODEGIB,FLUDARABINE BASE,73,681,107,-13.73,0,0
VISMODEGIB,FLUDARABINE BASE,71,681,107,-6.07,0,0
VISMODEGIB,FLUDARABINE BASE,55,681,107,-1.32,0,0
VISMODEGIB,FLUDARABINE BASE,8,681,107,-1.5,0,0
VISMODEGIB,FLUDARABINE BASE,36,681,107,-0.75,0,0
VISMODEGIB,FLUDARABINE BASE,42,681,107,-1.85,0,0
VISMODEGIB,FLUDARABINE BASE,52,681,107,-1.02,0,0
DAUNORUBICIN HYDROCHLORIDE,SORAFENIB,33,65,142,19.37,0,1
DAUNORUBICIN HYDROCHLORIDE,SORAFENIB,45,65,142,-7.5,0,0
DAUNORUBICIN HYDROCHLORIDE,SORAFENIB,63,65,142,1.83,0,1
DAUNORUBICIN HYDROCHLORIDE,SORAFENIB,32,65,142,-5.47,0,0
DAUNORUBICIN HYDROCHLORIDE,SORAFENIB,60,65,142,3.31,0,1
DAUNORUBICIN HYDROCHLORIDE,SORAFENIB,5,65,142,-0.14,0,0
DAUNORUBICIN HYDROCHLORIDE,SORAFENIB,29,65,142,-1.8,0,0
DAUNORUBICIN HYDROCHLORIDE,SORAFENIB,66,65,142,1.01,0,1
DAUNORUBICIN HYDROCHLORIDE,SORAFENIB,39,65,142,2.64,0,1
DAUNORUBICIN HYDROCHLORIDE,SORAFENIB,41,65,142,6.24,0,1
DAUNORUBICIN HYDROCHLORIDE,SORAFENIB,46,65,142,-2.86,0,0
DAUNORUBICIN HYDROCHLORIDE,SORAFENIB,18,65,142,-2.01,0,0
DAUNORUBICIN HYDROCHLORIDE,SORAFENIB,16,65,142,-6.86,0,0
DAUNORUBICIN HYDROCHLORIDE,SORAFENIB,12,65,142,1.9,0,1
DAUNORUBICIN HYDROCHLORIDE,SORAFENIB,71,65,142,2.12,0,1
DAUNORUBICIN HYDROCHLORIDE,SORAFENIB,55,65,142,6.33,0,1
DAUNORUBICIN HYDROCHLORIDE,SORAFENIB,36,65,142,-9.02,0,0
DAUNORUBICIN HYDROCHLORIDE,SORAFENIB,8,65,142,-10.75,0,0
DAUNORUBICIN HYDROCHLORIDE,SORAFENIB,52,65,142,4.43,0,1
DAUNORUBICIN HYDROCHLORIDE,SORAFENIB,42,65,142,4.16,0,1
DAUNORUBICIN HYDROCHLORIDE,SORAFENIB,38,65,142,-9.45,0,0
DAUNORUBICIN HYDROCHLORIDE,SORAFENIB,57,65,142,5.01,0,1
DAUNORUBICIN HYDROCHLORIDE,SORAFENIB,30,65,142,-2.71,0,0
DAUNORUBICIN HYDROCHLORIDE,SORAFENIB,73,65,142,5.25,0,1
DAUNORUBICIN HYDROCHLORIDE,SORAFENIB,31,65,142,1.85,0,1
DAUNORUBICIN HYDROCHLORIDE,SORAFENIB,21,65,142,-11.41,1,0
DAUNORUBICIN HYDROCHLORIDE,SORAFENIB,54,65,142,-0.43,1,0
DAUNORUBICIN HYDROCHLORIDE,SORAFENIB,20,65,142,-2.61,1,0
DAUNORUBICIN HYDROCHLORIDE,SORAFENIB,19,65,142,-5.29,1,0
DAUNORUBICIN HYDROCHLORIDE,SORAFENIB,25,65,142,-5.27,1,0
DAUNORUBICIN HYDROCHLORIDE,SORAFENIB,17,65,142,-8.17,1,0
DAUNORUBICIN HYDROCHLORIDE,SORAFENIB,35,65,142,-1.34,1,0
DAUNORUBICIN HYDROCHLORIDE,SORAFENIB,53,65,142,-3.8,1,0
DAUNORUBICIN HYDROCHLORIDE,SORAFENIB,70,65,142,-0.89,1,0
DAUNORUBICIN HYDROCHLORIDE,SORAFENIB,37,65,142,-8.62,1,0
DAUNORUBICIN HYDROCHLORIDE,SORAFENIB,50,65,142,9.51,1,1
DAUNORUBICIN HYDROCHLORIDE,SORAFENIB,14,65,142,-1.11,1,0
DAUNORUBICIN HYDROCHLORIDE,SORAFENIB,3,65,142,-7.31,1,0
DAUNORUBICIN HYDROCHLORIDE,SORAFENIB,13,65,142,-4.91,1,0
DAUNORUBICIN HYDROCHLORIDE,SORAFENIB,48,65,142,-7.98,1,0
DAUNORUBICIN HYDROCHLORIDE,SORAFENIB,61,65,142,-8.5,1,0
VANDETANIB,FLUDARABINE BASE,18,397,107,-0.95,1,0
VANDETANIB,FLUDARABINE BASE,46,397,107,0.32,1,1
VANDETANIB,FLUDARABINE BASE,12,397,107,-1.8,1,0
VANDETANIB,FLUDARABINE BASE,16,397,107,-2.35,1,0
VANDETANIB,FLUDARABINE BASE,39,397,107,-13.52,1,0
VANDETANIB,FLUDARABINE BASE,66,397,107,0.94,1,1
VANDETANIB,FLUDARABINE BASE,41,397,107,-0.56,1,0
VANDETANIB,FLUDARABINE BASE,60,397,107,-1.09,1,0
VANDETANIB,FLUDARABINE BASE,32,397,107,7.25,1,1
VANDETANIB,FLUDARABINE BASE,29,397,107,-1.3,1,0
VANDETANIB,FLUDARABINE BASE,5,397,107,-2.32,1,0
VANDETANIB,FLUDARABINE BASE,45,397,107,-1.55,1,0
VANDETANIB,FLUDARABINE BASE,33,397,107,-2.29,1,0
VANDETANIB,FLUDARABINE BASE,63,397,107,-2.7,1,0
VANDETANIB,FLUDARABINE BASE,30,397,107,-2.2,1,0
VANDETANIB,FLUDARABINE BASE,31,397,107,-4.04,1,0
VANDETANIB,FLUDARABINE BASE,73,397,107,-12.48,1,0
VANDETANIB,FLUDARABINE BASE,57,397,107,-0.24,1,0
VANDETANIB,FLUDARABINE BASE,38,397,107,10.78,1,1
VANDETANIB,FLUDARABINE BASE,8,397,107,-0.54,1,0
VANDETANIB,FLUDARABINE BASE,36,397,107,-2.8,1,0
