Drug1,Drug2,cell,drug1_db,drug2_db,synergy,sideeffect,synergistic
PAZOPANIB HYDROCHLORIDE,PACLITAXEL,1,218,477,0.12,0,1
PAZOPANIB HYDROCHLORIDE,PACLITAXEL,28,218,477,14.04,0,1
PAZOPANIB HYDROCHLORIDE,PACLITAXEL,5,218,477,7.1,0,1
PAZOPANIB HYDROCHLORIDE,PACLITAXEL,25,218,477,13.88,0,1
PAZOPANIB HYDROCHLORIDE,PACLITAXEL,8,218,477,8.66,0,1
PAZOPANIB HYDROCHLORIDE,PACLITAXEL,17,218,477,15.18,0,1
PAZOPANIB HYDROCHLORIDE,PACLITAXEL,66,218,477,34.25,0,1
PAZOPANIB HYDROCHLORIDE,PACLITAXEL,49,218,477,16.87,0,1
PAZOPANIB HYDROCHLORIDE,PACLITAXEL,69,218,477,1.98,0,1
PAZOPANIB HYDROCHLORIDE,PACLITAXEL,60,218,477,3.52,0,1
PAZOPANIB HYDROCHLORIDE,PACLITAXEL,26,218,477,18.03,0,1
PAZOPANIB HYDROCHLORIDE,PACLITAXEL,23,218,477,-4.56,0,0
PAZOPANIB HYDROCHLORIDE,PACLITAXEL,6,218,477,21.47,0,1
PAZOPANIB HYDROCHLORIDE,PACLITAXEL,62,218,477,6.88,0,1
PAZOPANIB HYDROCHLORIDE,PACLITAXEL,68,218,477,0.55,0,1
PAZOPANIB HYDROCHLORIDE,PACLITAXEL,39,218,477,3.2,0,1
PAZOPANIB HYDROCHLORIDE,PACLITAXEL,54,218,477,8.35,0,1
PAZOPANIB HYDROCHLORIDE,PACLITAXEL,44,218,477,-5.4,0,0
PAZOPANIB HYDROCHLORIDE,PACLITAXEL,47,218,477,9.4,0,1
PAZOPANIB HYDROCHLORIDE,PACLITAXEL,11,218,477,14.09,0,1
PAZOPANIB HYDROCHLORIDE,PACLITAXEL,2,218,477,4.34,0,1
PAZOPANIB HYDROCHLORIDE,PACLITAXEL,18,218,477,4.2,0,1
PAZOPANIB HYDROCHLORIDE,PACLITAXEL,57,218,477,13.39,0,1
PAZOPANIB HYDROCHLORIDE,PACLITAXEL,67,218,477,8.67,0,1
PAZOPANIB HYDROCHLORIDE,PACLITAXEL,24,218,477,9.94,0,1
PAZOPANIB HYDROCHLORIDE,PACLITAXEL,36,218,477,6.08,0,1
PAZOPANIB HYDROCHLORIDE,PACLITAXEL,75,218,477,9.97,0,1
PAZOPANIB HYDROCHLORIDE,PACLITAXEL,29,218,477,7.34,0,1
PAZOPANIB HYDROCHLORIDE,PACLITAXEL,72,218,477,7.94,0,1
PAZOPANIB HYDROCHLORIDE,PACLITAXEL,61,218,477,13.2,0,1
PAZOPANIB HYDROCHLORIDE,PACLITAXEL,4,218,477,4.7,0,1
PAZOPANIB HYDROCHLORIDE,PACLITAXEL,40,218,477,14.97,0,1
PAZOPANIB HYDROCHLORIDE,PACLITAXEL,31,218,477,6.89,0,1
PAZOPANIB HYDROCHLORIDE,PACLITAXEL,55,218,477,2.28,0,1
PAZOPANIB HYDROCHLORIDE,PACLITAXEL,53,218,477,5.9,0,1
PAZOPANIB HYDROCHLORIDE,PACLITAXEL,34,218,477,6.0,0,1
PAZOPANIB HYDROCHLORIDE,PACLITAXEL,64,218,477,3.64,0,1
PAZOPANIB HYDROCHLORIDE,PACLITAXEL,45,218,477,3.14,0,1
PAZOPANIB HYDROCHLORIDE,PACLITAXEL,65,218,477,8.82,0,1
PAZOPANIB HYDROCHLORIDE,PACLITAXEL,32,218,477,19.8,0,1
TENIPOSIDE,DACARBAZINE,5,306,650,-5.36,0,0
TENIPOSIDE,DACARBAZINE,25,306,650,-0.65,0,0
TENIPOSIDE,DACARBAZINE,1,306,650,5.39,0,1
TENIPOSIDE,DACARBAZINE,28,306,650,-2.34,0,0
TENIPOSIDE,DACARBAZINE,17,306,650,5.96,0,1
TENIPOSIDE,DACARBAZINE,8,306,650,-4.5,0,0
TENIPOSIDE,DACARBAZINE,69,306,650,-1.97,0,0
TENIPOSIDE,DACARBAZINE,66,306,650,18.65,0,1
TENIPOSIDE,DACARBAZINE,49,306,650,-3.21,0,0
TENIPOSIDE,DACARBAZINE,60,306,650,-3.36,0,0
TENIPOSIDE,DACARBAZINE,26,306,650,-10.81,0,0
TENIPOSIDE,DACARBAZINE,62,306,650,-9.51,0,0
TENIPOSIDE,DACARBAZINE,68,306,650,-8.5,0,0
TENIPOSIDE,DACARBAZINE,23,306,650,-5.99,0,0
TENIPOSIDE,DACARBAZINE,6,306,650,3.32,0,1
TENIPOSIDE,DACARBAZINE,30,306,650,-1.07,0,0
TENIPOSIDE,DACARBAZINE,54,306,650,-12.44,0,0
TENIPOSIDE,DACARBAZINE,39,306,650,-3.48,0,0
TENIPOSIDE,DACARBAZINE,11,306,650,-0.32,0,0
TENIPOSIDE,DACARBAZINE,2,306,650,-4.17,0,0
TENIPOSIDE,DACARBAZINE,44,306,650,-1.99,0,0
TENIPOSIDE,DACARBAZINE,47,306,650,0.83,0,1
TENIPOSIDE,DACARBAZINE,57,306,650,-0.2,0,0
TENIPOSIDE,DACARBAZINE,67,306,650,3.29,0,1
TENIPOSIDE,DACARBAZINE,18,306,650,-3.17,0,0
TENIPOSIDE,DACARBAZINE,36,306,650,-8.32,0,0
TENIPOSIDE,DACARBAZINE,24,306,650,1.8,0,1
TENIPOSIDE,DACARBAZINE,72,306,650,-1.08,0,0
TENIPOSIDE,DACARBAZINE,75,306,650,1.23,0,1
TENIPOSIDE,DACARBAZINE,29,306,650,-7.15,0,0
TENIPOSIDE,DACARBAZINE,4,306,650,-9.93,0,0
TENIPOSIDE,DACARBAZINE,40,306,650,-7.99,0,0
TENIPOSIDE,DACARBAZINE,61,306,650,-4.28,0,0
TENIPOSIDE,DACARBAZINE,31,306,650,-5.18,0,0
TENIPOSIDE,DACARBAZINE,55,306,650,-7.08,0,0
TENIPOSIDE,DACARBAZINE,38,306,650,-10.82,0,0
TENIPOSIDE,DACARBAZINE,53,306,650,-5.32,0,0
TENIPOSIDE,DACARBAZINE,64,306,650,1.3,0,1
TENIPOSIDE,DACARBAZINE,34,306,650,-4.74,0,0
TENIPOSIDE,DACARBAZINE,65,306,650,-8.22,0,0
TENIPOSIDE,DACARBAZINE,32,306,650,2.37,0,1
TENIPOSIDE,DACARBAZINE,45,306,650,-6.13,0,0
DAUNORUBICIN HYDROCHLORIDE,DACARBAZINE,72,382,650,-1.82,0,0
DAUNORUBICIN HYDROCHLORIDE,DACARBAZINE,75,382,650,2.82,0,1
DAUNORUBICIN HYDROCHLORIDE,DACARBAZINE,29,382,650,-2.72,0,0
DAUNORUBICIN HYDROCHLORIDE,DACARBAZINE,36,382,650,-4.84,0,0
DAUNORUBICIN HYDROCHLORIDE,DACARBAZINE,24,382,650,1.9,0,1
DAUNORUBICIN HYDROCHLORIDE,DACARBAZINE,31,382,650,-5.27,0,0
DAUNORUBICIN HYDROCHLORIDE,DACARBAZINE,55,382,650,-6.46,0,0
DAUNORUBICIN HYDROCHLORIDE,DACARBAZINE,4,382,650,-5.28,0,0
DAUNORUBICIN HYDROCHLORIDE,DACARBAZINE,40,382,650,-4.77,0,0
DAUNORUBICIN HYDROCHLORIDE,DACARBAZINE,61,382,650,-5.73,0,0
DAUNORUBICIN HYDROCHLORIDE,DACARBAZINE,64,382,650,-0.91,0,0
DAUNORUBICIN HYDROCHLORIDE,DACARBAZINE,34,382,650,-11.77,0,0
DAUNORUBICIN HYDROCHLORIDE,DACARBAZINE,38,382,650,-3.17,0,0
DAUNORUBICIN HYDROCHLORIDE,DACARBAZINE,53,382,650,-3.09,0,0
DAUNORUBICIN HYDROCHLORIDE,DACARBAZINE,65,382,650,-3.57,0,0
DAUNORUBICIN HYDROCHLORIDE,DACARBAZINE,32,382,650,-2.38,0,0
DAUNORUBICIN HYDROCHLORIDE,DACARBAZINE,45,382,650,-4.38,0,0
DAUNORUBICIN HYDROCHLORIDE,DACARBAZINE,17,382,650,4.47,0,1
DAUNORUBICIN HYDROCHLORIDE,DACARBAZINE,8,382,650,-4.95,0,0
DAUNORUBICIN HYDROCHLORIDE,DACARBAZINE,5,382,650,-4.86,0,0
DAUNORUBICIN HYDROCHLORIDE,DACARBAZINE,25,382,650,-4.75,0,0
DAUNORUBICIN HYDROCHLORIDE,DACARBAZINE,1,382,650,-5.02,0,0
DAUNORUBICIN HYDROCHLORIDE,DACARBAZINE,28,382,650,-1.87,0,0
DAUNORUBICIN HYDROCHLORIDE,DACARBAZINE,60,382,650,-6.35,0,0
DAUNORUBICIN HYDROCHLORIDE,DACARBAZINE,26,382,650,-9.31,0,0
DAUNORUBICIN HYDROCHLORIDE,DACARBAZINE,69,382,650,-2.66,0,0
DAUNORUBICIN HYDROCHLORIDE,DACARBAZINE,66,382,650,18.58,0,1
DAUNORUBICIN HYDROCHLORIDE,DACARBAZINE,49,382,650,-6.11,0,0
DAUNORUBICIN HYDROCHLORIDE,DACARBAZINE,30,382,650,-6.61,0,0
DAUNORUBICIN HYDROCHLORIDE,DACARBAZINE,54,382,650,-8.15,0,0
DAUNORUBICIN HYDROCHLORIDE,DACARBAZINE,39,382,650,-10.36,0,0
DAUNORUBICIN HYDROCHLORIDE,DACARBAZINE,62,382,650,-8.14,0,0
DAUNORUBICIN HYDROCHLORIDE,DACARBAZINE,68,382,650,-0.58,0,0
DAUNORUBICIN HYDROCHLORIDE,DACARBAZINE,23,382,650,-4.19,0,0
DAUNORUBICIN HYDROCHLORIDE,DACARBAZINE,6,382,650,1.78,0,1
DAUNORUBICIN HYDROCHLORIDE,DACARBAZINE,57,382,650,-3.41,0,0
DAUNORUBICIN HYDROCHLORIDE,DACARBAZINE,67,382,650,-7.01,0,0
DAUNORUBICIN HYDROCHLORIDE,DACARBAZINE,18,382,650,-3.5,0,0
DAUNORUBICIN HYDROCHLORIDE,DACARBAZINE,11,382,650,0.32,0,1
DAUNORUBICIN HYDROCHLORIDE,DACARBAZINE,2,382,650,-2.38,0,0
DAUNORUBICIN HYDROCHLORIDE,DACARBAZINE,44,382,650,-1.63,0,0
DAUNORUBICIN HYDROCHLORIDE,DACARBAZINE,47,382,650,-3.23,0,0
LOMUSTINE,DACARBAZINE,45,356,650,-2.7,0,0
LOMUSTINE,DACARBAZINE,65,356,650,-4.51,0,0
LOMUSTINE,DACARBAZINE,32,356,650,-2.92,0,0
LOMUSTINE,DACARBAZINE,34,356,650,-9.68,0,0
LOMUSTINE,DACARBAZINE,64,356,650,5.95,0,1
LOMUSTINE,DACARBAZINE,53,356,650,-5.57,0,0
LOMUSTINE,DACARBAZINE,38,356,650,-4.23,0,0
LOMUSTINE,DACARBAZINE,31,356,650,-8.11,0,0
LOMUSTINE,DACARBAZINE,55,356,650,-6.61,0,0
LOMUSTINE,DACARBAZINE,61,356,650,-5.98,0,0
LOMUSTINE,DACARBAZINE,4,356,650,0.66,0,1
LOMUSTINE,DACARBAZINE,40,356,650,-5.94,0,0
LOMUSTINE,DACARBAZINE,75,356,650,1.73,0,1
LOMUSTINE,DACARBAZINE,29,356,650,-10.31,0,0
LOMUSTINE,DACARBAZINE,72,356,650,-0.83,0,0
LOMUSTINE,DACARBAZINE,24,356,650,-2.61,0,0
LOMUSTINE,DACARBAZINE,36,356,650,-3.05,0,0
LOMUSTINE,DACARBAZINE,18,356,650,-11.5,0,0
LOMUSTINE,DACARBAZINE,57,356,650,0.12,0,1
LOMUSTINE,DACARBAZINE,67,356,650,-4.59,0,0
LOMUSTINE,DACARBAZINE,44,356,650,-0.85,0,0
LOMUSTINE,DACARBAZINE,47,356,650,-6.73,0,0
LOMUSTINE,DACARBAZINE,11,356,650,0.22,0,1
LOMUSTINE,DACARBAZINE,2,356,650,-3.88,0,0
LOMUSTINE,DACARBAZINE,39,356,650,-7.43,0,0
LOMUSTINE,DACARBAZINE,30,356,650,-4.56,0,0
LOMUSTINE,DACARBAZINE,54,356,650,-4.4,0,0
LOMUSTINE,DACARBAZINE,23,356,650,-0.36,0,0
LOMUSTINE,DACARBAZINE,6,356,650,-6.11,0,0
LOMUSTINE,DACARBAZINE,62,356,650,-10.54,0,0
LOMUSTINE,DACARBAZINE,68,356,650,-1.39,0,0
LOMUSTINE,DACARBAZINE,60,356,650,-7.49,0,0
LOMUSTINE,DACARBAZINE,26,356,650,-5.02,0,0
LOMUSTINE,DACARBAZINE,66,356,650,17.77,0,1
LOMUSTINE,DACARBAZINE,49,356,650,-2.76,0,0
LOMUSTINE,DACARBAZINE,69,356,650,-6.33,0,0
LOMUSTINE,DACARBAZINE,8,356,650,-2.25,0,0
LOMUSTINE,DACARBAZINE,17,356,650,-6.41,0,0
LOMUSTINE,DACARBAZINE,1,356,650,-6.92,0,0
LOMUSTINE,DACARBAZINE,28,356,650,-4.66,0,0
LOMUSTINE,DACARBAZINE,5,356,650,-3.47,0,0
LOMUSTINE,DACARBAZINE,25,356,650,-0.29,0,0
MEGESTROL ACETATE,DACARBAZINE,65,92,650,7.41,0,1
MEGESTROL ACETATE,DACARBAZINE,32,92,650,7.84,0,1
MEGESTROL ACETATE,DACARBAZINE,45,92,650,2.82,0,1
MEGESTROL ACETATE,DACARBAZINE,64,92,650,2.86,0,1
MEGESTROL ACETATE,DACARBAZINE,34,92,650,-1.93,0,0
MEGESTROL ACETATE,DACARBAZINE,38,92,650,4.53,0,1
MEGESTROL ACETATE,DACARBAZINE,53,92,650,0.92,0,1
MEGESTROL ACETATE,DACARBAZINE,31,92,650,-0.42,0,0
MEGESTROL ACETATE,DACARBAZINE,55,92,650,-0.97,0,0
MEGESTROL ACETATE,DACARBAZINE,4,92,650,3.77,0,1
MEGESTROL ACETATE,DACARBAZINE,40,92,650,1.43,0,1
MEGESTROL ACETATE,DACARBAZINE,61,92,650,1.82,0,1
MEGESTROL ACETATE,DACARBAZINE,72,92,650,4.48,0,1
MEGESTROL ACETATE,DACARBAZINE,75,92,650,4.96,0,1
MEGESTROL ACETATE,DACARBAZINE,29,92,650,-3.71,0,0
MEGESTROL ACETATE,DACARBAZINE,36,92,650,0.18,0,1
MEGESTROL ACETATE,DACARBAZINE,24,92,650,5.09,0,1
MEGESTROL ACETATE,DACARBAZINE,57,92,650,-1.05,0,0
MEGESTROL ACETATE,DACARBAZINE,67,92,650,1.35,0,1
MEGESTROL ACETATE,DACARBAZINE,18,92,650,-0.74,0,0
MEGESTROL ACETATE,DACARBAZINE,11,92,650,4.17,0,1
MEGESTROL ACETATE,DACARBAZINE,2,92,650,3.98,0,1
MEGESTROL ACETATE,DACARBAZINE,44,92,650,2.97,0,1
MEGESTROL ACETATE,DACARBAZINE,47,92,650,-4.81,0,0
MEGESTROL ACETATE,DACARBAZINE,30,92,650,-5.6,0,0
MEGESTROL ACETATE,DACARBAZINE,54,92,650,6.23,0,1
MEGESTROL ACETATE,DACARBAZINE,39,92,650,0.33,0,1
MEGESTROL ACETATE,DACARBAZINE,62,92,650,-6.68,0,0
MEGESTROL ACETATE,DACARBAZINE,68,92,650,-0.83,0,0
MEGESTROL ACETATE,DACARBAZINE,23,92,650,4.34,0,1
MEGESTROL ACETATE,DACARBAZINE,6,92,650,3.63,0,1
MEGESTROL ACETATE,DACARBAZINE,60,92,650,-0.88,0,0
MEGESTROL ACETATE,DACARBAZINE,26,92,650,-1.01,0,0
MEGESTROL ACETATE,DACARBAZINE,69,92,650,0.93,0,1
MEGESTROL ACETATE,DACARBAZINE,66,92,650,24.77,0,1
MEGESTROL ACETATE,DACARBAZINE,49,92,650,-0.89,0,0
MEGESTROL ACETATE,DACARBAZINE,17,92,650,2.92,0,1
MEGESTROL ACETATE,DACARBAZINE,8,92,650,2.14,0,1
MEGESTROL ACETATE,DACARBAZINE,5,92,650,-2.28,0,0
MEGESTROL ACETATE,DACARBAZINE,25,92,650,2.37,0,1
MEGESTROL ACETATE,DACARBAZINE,1,92,650,-3.65,0,0
MEGESTROL ACETATE,DACARBAZINE,28,92,650,-2.82,0,0
5-FU,CYTARABINE HYDROCHLORIDE,55,400,561,-11.68,0,0
5-FU,CYTARABINE HYDROCHLORIDE,31,400,561,-7.65,0,0
5-FU,CYTARABINE HYDROCHLORIDE,61,400,561,-15.75,0,0
5-FU,CYTARABINE HYDROCHLORIDE,40,400,561,-9.3,0,0
5-FU,CYTARABINE HYDROCHLORIDE,4,400,561,-0.76,0,0
5-FU,CYTARABINE HYDROCHLORIDE,29,400,561,-8.31,0,0
5-FU,CYTARABINE HYDROCHLORIDE,75,400,561,-4.41,0,0
5-FU,CYTARABINE HYDROCHLORIDE,72,400,561,-1.91,0,0
5-FU,CYTARABINE HYDROCHLORIDE,24,400,561,-7.55,0,0
5-FU,CYTARABINE HYDROCHLORIDE,36,400,561,0.45,0,1
5-FU,CYTARABINE HYDROCHLORIDE,45,400,561,2.72,0,1
5-FU,CYTARABINE HYDROCHLORIDE,32,400,561,-3.18,0,0
5-FU,CYTARABINE HYDROCHLORIDE,65,400,561,-8.84,0,0
5-FU,CYTARABINE HYDROCHLORIDE,34,400,561,7.36,0,1
5-FU,CYTARABINE HYDROCHLORIDE,64,400,561,-12.23,0,0
5-FU,CYTARABINE HYDROCHLORIDE,53,400,561,-6.56,0,0
5-FU,CYTARABINE HYDROCHLORIDE,38,400,561,-8.15,0,0
5-FU,CYTARABINE HYDROCHLORIDE,26,400,561,-3.1,0,0
5-FU,CYTARABINE HYDROCHLORIDE,60,400,561,5.91,0,1
5-FU,CYTARABINE HYDROCHLORIDE,49,400,561,-1.54,0,0
5-FU,CYTARABINE HYDROCHLORIDE,66,400,561,-7.73,0,0
5-FU,CYTARABINE HYDROCHLORIDE,69,400,561,-3.89,0,0
5-FU,CYTARABINE HYDROCHLORIDE,8,400,561,-4.89,0,0
5-FU,CYTARABINE HYDROCHLORIDE,17,400,561,-10.69,0,0
5-FU,CYTARABINE HYDROCHLORIDE,28,400,561,-0.45,0,0
5-FU,CYTARABINE HYDROCHLORIDE,1,400,561,1.23,0,1
5-FU,CYTARABINE HYDROCHLORIDE,25,400,561,-8.35,0,0
5-FU,CYTARABINE HYDROCHLORIDE,5,400,561,-10.22,0,0
5-FU,CYTARABINE HYDROCHLORIDE,18,400,561,-7.12,0,0
5-FU,CYTARABINE HYDROCHLORIDE,67,400,561,-10.25,0,0
5-FU,CYTARABINE HYDROCHLORIDE,57,400,561,-11.82,0,0
5-FU,CYTARABINE HYDROCHLORIDE,47,400,561,-3.99,0,0
5-FU,CYTARABINE HYDROCHLORIDE,44,400,561,-1.06,0,0
5-FU,CYTARABINE HYDROCHLORIDE,2,400,561,-0.08,0,0
5-FU,CYTARABINE HYDROCHLORIDE,11,400,561,5.53,0,1
5-FU,CYTARABINE HYDROCHLORIDE,39,400,561,-19.87,0,0
5-FU,CYTARABINE HYDROCHLORIDE,54,400,561,2.78,0,1
5-FU,CYTARABINE HYDROCHLORIDE,30,400,561,6.99,0,1
5-FU,CYTARABINE HYDROCHLORIDE,6,400,561,-5.91,0,0
5-FU,CYTARABINE HYDROCHLORIDE,23,400,561,-6.56,0,0
5-FU,CYTARABINE HYDROCHLORIDE,68,400,561,-7.35,0,0
5-FU,CYTARABINE HYDROCHLORIDE,62,400,561,-12.4,0,0
RUXOLITINIB,CARMUSTINE,1,22,227,-0.18,0,0
RUXOLITINIB,CARMUSTINE,28,22,227,-2.11,0,0
RUXOLITINIB,CARMUSTINE,5,22,227,0.35,0,1
RUXOLITINIB,CARMUSTINE,25,22,227,-2.43,0,0
RUXOLITINIB,CARMUSTINE,8,22,227,-1.44,0,0
RUXOLITINIB,CARMUSTINE,17,22,227,4.58,0,1
RUXOLITINIB,CARMUSTINE,66,22,227,5.35,0,1
RUXOLITINIB,CARMUSTINE,49,22,227,3.88,0,1
RUXOLITINIB,CARMUSTINE,69,22,227,0.49,0,1
RUXOLITINIB,CARMUSTINE,60,22,227,-3.97,0,0
RUXOLITINIB,CARMUSTINE,26,22,227,3.7,0,1
RUXOLITINIB,CARMUSTINE,23,22,227,1.4,0,1
RUXOLITINIB,CARMUSTINE,6,22,227,-5.42,0,0
RUXOLITINIB,CARMUSTINE,62,22,227,1.06,0,1
RUXOLITINIB,CARMUSTINE,68,22,227,-1.8,0,0
RUXOLITINIB,CARMUSTINE,39,22,227,-2.51,0,0
RUXOLITINIB,CARMUSTINE,30,22,227,-3.48,0,0
RUXOLITINIB,CARMUSTINE,54,22,227,2.04,0,1
RUXOLITINIB,CARMUSTINE,44,22,227,1.66,0,1
RUXOLITINIB,CARMUSTINE,47,22,227,-2.87,0,0
RUXOLITINIB,CARMUSTINE,11,22,227,2.99,0,1
RUXOLITINIB,CARMUSTINE,2,22,227,-2.58,0,0
RUXOLITINIB,CARMUSTINE,18,22,227,6.02,0,1
RUXOLITINIB,CARMUSTINE,57,22,227,4.51,0,1
RUXOLITINIB,CARMUSTINE,67,22,227,0.62,0,1
RUXOLITINIB,CARMUSTINE,24,22,227,0.55,0,1
RUXOLITINIB,CARMUSTINE,36,22,227,-0.44,0,0
RUXOLITINIB,CARMUSTINE,75,22,227,2.12,0,1
RUXOLITINIB,CARMUSTINE,29,22,227,-1.42,0,0
RUXOLITINIB,CARMUSTINE,72,22,227,-0.49,0,0
RUXOLITINIB,CARMUSTINE,61,22,227,7.86,0,1
RUXOLITINIB,CARMUSTINE,4,22,227,3.8,0,1
RUXOLITINIB,CARMUSTINE,40,22,227,0.3,0,1
RUXOLITINIB,CARMUSTINE,31,22,227,4.07,0,1
RUXOLITINIB,CARMUSTINE,55,22,227,-2.17,0,0
RUXOLITINIB,CARMUSTINE,53,22,227,-0.46,0,0
RUXOLITINIB,CARMUSTINE,38,22,227,12.37,0,1
RUXOLITINIB,CARMUSTINE,34,22,227,-6.05,0,0
RUXOLITINIB,CARMUSTINE,64,22,227,2.45,0,1
RUXOLITINIB,CARMUSTINE,45,22,227,2.27,0,1
RUXOLITINIB,CARMUSTINE,65,22,227,-3.78,0,0
RUXOLITINIB,CARMUSTINE,32,22,227,1.59,0,1
VISMODEGIB,CARMUSTINE,67,464,227,-1.81,0,0
VISMODEGIB,CARMUSTINE,57,464,227,9.72,0,1
VISMODEGIB,CARMUSTINE,18,464,227,-2.24,0,0
VISMODEGIB,CARMUSTINE,2,464,227,-2.45,0,0
VISMODEGIB,CARMUSTINE,11,464,227,2.63,0,1
VISMODEGIB,CARMUSTINE,47,464,227,-3.73,0,0
VISMODEGIB,CARMUSTINE,44,464,227,-0.01,0,0
VISMODEGIB,CARMUSTINE,54,464,227,0.21,0,1
VISMODEGIB,CARMUSTINE,30,464,227,-1.51,0,0
VISMODEGIB,CARMUSTINE,39,464,227,1.03,0,1
VISMODEGIB,CARMUSTINE,68,464,227,2.34,0,1
VISMODEGIB,CARMUSTINE,62,464,227,-7.86,0,0
VISMODEGIB,CARMUSTINE,6,464,227,5.45,0,1
VISMODEGIB,CARMUSTINE,23,464,227,0.35,0,1
VISMODEGIB,CARMUSTINE,26,464,227,0.16,0,1
VISMODEGIB,CARMUSTINE,60,464,227,-2.07,0,0
VISMODEGIB,CARMUSTINE,69,464,227,-1.79,0,0
VISMODEGIB,CARMUSTINE,49,464,227,-2.07,0,0
VISMODEGIB,CARMUSTINE,66,464,227,3.82,0,1
VISMODEGIB,CARMUSTINE,17,464,227,1.16,0,1
VISMODEGIB,CARMUSTINE,8,464,227,1.87,0,1
VISMODEGIB,CARMUSTINE,25,464,227,-2.69,0,0
VISMODEGIB,CARMUSTINE,5,464,227,-0.72,0,0
VISMODEGIB,CARMUSTINE,28,464,227,-0.54,0,0
VISMODEGIB,CARMUSTINE,1,464,227,1.67,0,1
VISMODEGIB,CARMUSTINE,32,464,227,1.75,0,1
VISMODEGIB,CARMUSTINE,65,464,227,2.08,0,1
VISMODEGIB,CARMUSTINE,45,464,227,4.75,0,1
VISMODEGIB,CARMUSTINE,64,464,227,1.92,0,1
VISMODEGIB,CARMUSTINE,34,464,227,-1.11,0,0
VISMODEGIB,CARMUSTINE,38,464,227,4.12,0,1
VISMODEGIB,CARMUSTINE,53,464,227,-1.5,0,0
VISMODEGIB,CARMUSTINE,55,464,227,-2.43,0,0
VISMODEGIB,CARMUSTINE,31,464,227,-0.84,0,0
VISMODEGIB,CARMUSTINE,40,464,227,-2.05,0,0
VISMODEGIB,CARMUSTINE,4,464,227,-1.32,0,0
VISMODEGIB,CARMUSTINE,61,464,227,0.11,0,1
VISMODEGIB,CARMUSTINE,72,464,227,0.2,0,1
VISMODEGIB,CARMUSTINE,29,464,227,-2.89,0,0
VISMODEGIB,CARMUSTINE,75,464,227,1.16,0,1
VISMODEGIB,CARMUSTINE,36,464,227,0.14,0,1
VISMODEGIB,CARMUSTINE,24,464,227,-0.88,0,0
CRIZOTINIB,CARMUSTINE,60,572,227,-1.46,0,0
CRIZOTINIB,CARMUSTINE,26,572,227,-0.6,0,0
CRIZOTINIB,CARMUSTINE,69,572,227,-0.39,0,0
CRIZOTINIB,CARMUSTINE,66,572,227,-5.36,0,0
CRIZOTINIB,CARMUSTINE,49,572,227,-2.4,0,0
CRIZOTINIB,CARMUSTINE,17,572,227,-2.42,0,0
CRIZOTINIB,CARMUSTINE,8,572,227,1.47,0,1
CRIZOTINIB,CARMUSTINE,5,572,227,-1.34,0,0
CRIZOTINIB,CARMUSTINE,25,572,227,0.12,0,1
CRIZOTINIB,CARMUSTINE,1,572,227,-1.31,0,0
CRIZOTINIB,CARMUSTINE,28,572,227,-1.86,0,0
CRIZOTINIB,CARMUSTINE,57,572,227,4.48,0,1
CRIZOTINIB,CARMUSTINE,67,572,227,-0.26,0,0
CRIZOTINIB,CARMUSTINE,18,572,227,-4.92,0,0
CRIZOTINIB,CARMUSTINE,11,572,227,3.98,0,1
CRIZOTINIB,CARMUSTINE,2,572,227,-2.43,0,0
CRIZOTINIB,CARMUSTINE,44,572,227,1.48,0,1
CRIZOTINIB,CARMUSTINE,47,572,227,-3.82,0,0
CRIZOTINIB,CARMUSTINE,30,572,227,-0.67,0,0
CRIZOTINIB,CARMUSTINE,54,572,227,6.8,0,1
CRIZOTINIB,CARMUSTINE,39,572,227,-1.88,0,0
CRIZOTINIB,CARMUSTINE,62,572,227,-3.73,0,0
CRIZOTINIB,CARMUSTINE,68,572,227,-0.99,0,0
CRIZOTINIB,CARMUSTINE,23,572,227,-0.29,0,0
CRIZOTINIB,CARMUSTINE,6,572,227,-5.5,0,0
CRIZOTINIB,CARMUSTINE,31,572,227,-1.49,0,0
CRIZOTINIB,CARMUSTINE,55,572,227,3.64,0,1
CRIZOTINIB,CARMUSTINE,4,572,227,1.94,0,1
CRIZOTINIB,CARMUSTINE,40,572,227,-0.76,0,0
CRIZOTINIB,CARMUSTINE,61,572,227,1.83,0,1
CRIZOTINIB,CARMUSTINE,72,572,227,-4.37,0,0
CRIZOTINIB,CARMUSTINE,75,572,227,0.25,0,1
CRIZOTINIB,CARMUSTINE,29,572,227,-1.34,0,0
CRIZOTINIB,CARMUSTINE,36,572,227,0.1,0,1
CRIZOTINIB,CARMUSTINE,24,572,227,-1.65,0,0
CRIZOTINIB,CARMUSTINE,65,572,227,-2.66,0,0
CRIZOTINIB,CARMUSTINE,32,572,227,1.34,0,1
CRIZOTINIB,CARMUSTINE,45,572,227,2.67,0,1
CRIZOTINIB,CARMUSTINE,64,572,227,4.52,0,1
CRIZOTINIB,CARMUSTINE,34,572,227,-4.55,0,0
CRIZOTINIB,CARMUSTINE,38,572,227,5.82,0,1
CRIZOTINIB,CARMUSTINE,53,572,227,-2.31,0,0
CABAZITAXEL,CARMUSTINE,6,97,227,-1.94,0,0
CABAZITAXEL,CARMUSTINE,23,97,227,-0.79,0,0
CABAZITAXEL,CARMUSTINE,68,97,227,4.44,0,1
CABAZITAXEL,CARMUSTINE,62,97,227,-0.51,0,0
CABAZITAXEL,CARMUSTINE,39,97,227,8.68,0,1
